election_date,election_name,county_name,contest_name,contest_type,choice_name,precinct_code,precinct_votes,precinct_ballots_cast,voter_turnout,voter_registration,is_zero_registration_precinct,is_zero_ballots_precinct,turnout_rate_precinct,turnout_rate_pct_precinct,contest_total_votes,choice_share,choice_rank,polarization_fragmentation,contest_participation_rate,rolloff_count,rolloff_rate,winner_votes,runnerup_votes,margin_votes,margin_pct,winner_share,runnerup_share,winner_choice_name,runnerup_choice_name
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 3,Local,NICKI BRAMMER,25HI10,147,297,297,929,False,False,0.31969860064585576,0.4672686230248307,290,0.506896551724138,1.0,0.4999048751486326,0.9764309764309764,7.0,0.02356902356902357,147.0,143.0,4.0,0.013793103448275862,0.506896551724138,0.49310344827586206,NICKI BRAMMER,MARY THOMAS
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 3,Local,MARY THOMAS,25HI10,143,297,297,929,False,False,0.31969860064585576,0.4672686230248307,290,0.49310344827586206,2.0,0.4999048751486326,0.9764309764309764,7.0,0.02356902356902357,147.0,143.0,4.0,0.013793103448275862,0.506896551724138,0.49310344827586206,NICKI BRAMMER,MARY THOMAS
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 3,Local,NICKI BRAMMER,25HI11,179,351,351,1142,False,False,0.3073555166374781,0.40857787810383744,341,0.5249266862170088,1.0,0.49875732062847755,0.9715099715099715,10.0,0.02849002849002849,179.0,162.0,17.0,0.04985337243401759,0.5249266862170088,0.4750733137829912,NICKI BRAMMER,MARY THOMAS
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 3,Local,MARY THOMAS,25HI11,162,351,351,1142,False,False,0.3073555166374781,0.40857787810383744,341,0.4750733137829912,2.0,0.49875732062847755,0.9715099715099715,10.0,0.02849002849002849,179.0,162.0,17.0,0.04985337243401759,0.5249266862170088,0.4750733137829912,NICKI BRAMMER,MARY THOMAS
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 3,Local,MARY THOMAS,25HI12,190,391,391,906,False,False,0.4315673289183223,0.7765237020316027,378,0.5026455026455027,1.0,0.4999860026315053,0.9667519181585678,13.0,0.03324808184143223,190.0,188.0,2.0,0.005291005291005291,0.5026455026455027,0.4973544973544973,MARY THOMAS,NICKI BRAMMER
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 3,Local,NICKI BRAMMER,25HI12,188,391,391,906,False,False,0.4315673289183223,0.7765237020316027,378,0.4973544973544973,2.0,0.4999860026315053,0.9667519181585678,13.0,0.03324808184143223,190.0,188.0,2.0,0.005291005291005291,0.5026455026455027,0.4973544973544973,MARY THOMAS,NICKI BRAMMER
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 3,Local,NICKI BRAMMER,25HI13,164,280,280,930,False,False,0.3010752688172043,0.3927765237020316,272,0.6029411764705882,1.0,0.47880622837370246,0.9714285714285714,8.0,0.02857142857142857,164.0,108.0,56.0,0.20588235294117646,0.6029411764705882,0.39705882352941174,NICKI BRAMMER,MARY THOMAS
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 3,Local,MARY THOMAS,25HI13,108,280,280,930,False,False,0.3010752688172043,0.3927765237020316,272,0.39705882352941174,2.0,0.47880622837370246,0.9714285714285714,8.0,0.02857142857142857,164.0,108.0,56.0,0.20588235294117646,0.6029411764705882,0.39705882352941174,NICKI BRAMMER,MARY THOMAS
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 3,Local,MARY THOMAS,25HI14,135,269,269,767,False,False,0.35071707953063885,0.5620767494356659,255,0.5294117647058824,1.0,0.4982698961937716,0.9479553903345725,14.0,0.05204460966542751,135.0,120.0,15.0,0.058823529411764705,0.5294117647058824,0.47058823529411764,MARY THOMAS,NICKI BRAMMER
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 3,Local,NICKI BRAMMER,25HI14,120,269,269,767,False,False,0.35071707953063885,0.5620767494356659,255,0.47058823529411764,2.0,0.4982698961937716,0.9479553903345725,14.0,0.05204460966542751,135.0,120.0,15.0,0.058823529411764705,0.5294117647058824,0.47058823529411764,MARY THOMAS,NICKI BRAMMER
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 3,Local,NICKI BRAMMER,25HI15,87,163,163,559,False,False,0.29159212880143115,0.3724604966139955,154,0.564935064935065,1.0,0.4915668746837578,0.9447852760736196,9.0,0.05521472392638037,87.0,67.0,20.0,0.12987012987012986,0.564935064935065,0.43506493506493504,NICKI BRAMMER,MARY THOMAS
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 3,Local,MARY THOMAS,25HI15,67,163,163,559,False,False,0.29159212880143115,0.3724604966139955,154,0.43506493506493504,2.0,0.4915668746837578,0.9447852760736196,9.0,0.05521472392638037,87.0,67.0,20.0,0.12987012987012986,0.564935064935065,0.43506493506493504,NICKI BRAMMER,MARY THOMAS
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 3,Local,NICKI BRAMMER,25HI16,0,0,0,1,False,True,0.0,0.012415349887133182,0,,1.0,,,,,,,,,,,NICKI BRAMMER | MARY THOMAS,
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 3,Local,MARY THOMAS,25HI16,0,0,0,1,False,True,0.0,0.012415349887133182,0,,1.0,,,,,,,,,,,NICKI BRAMMER | MARY THOMAS,
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 3,Local,NICKI BRAMMER,25LE02,0,0,0,0,True,True,,,0,,1.0,,,,,,,,,,,NICKI BRAMMER | MARY THOMAS,
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 3,Local,MARY THOMAS,25LE02,0,0,0,0,True,True,,,0,,1.0,,,,,,,,,,,NICKI BRAMMER | MARY THOMAS,
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 3,Local,NICKI BRAMMER,25LE03,0,0,0,0,True,True,,,0,,1.0,,,,,,,,,,,NICKI BRAMMER | MARY THOMAS,
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 3,Local,MARY THOMAS,25LE03,0,0,0,0,True,True,,,0,,1.0,,,,,,,,,,,NICKI BRAMMER | MARY THOMAS,
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 3,Local,NICKI BRAMMER,25LE06,232,377,377,1065,False,False,0.3539906103286385,0.5688487584650113,360,0.6444444444444445,1.0,0.45827160493827157,0.9549071618037135,17.0,0.04509283819628647,232.0,128.0,104.0,0.28888888888888886,0.6444444444444445,0.35555555555555557,NICKI BRAMMER,MARY THOMAS
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 3,Local,MARY THOMAS,25LE06,128,377,377,1065,False,False,0.3539906103286385,0.5688487584650113,360,0.35555555555555557,2.0,0.45827160493827157,0.9549071618037135,17.0,0.04509283819628647,232.0,128.0,104.0,0.28888888888888886,0.6444444444444445,0.35555555555555557,NICKI BRAMMER,MARY THOMAS
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 3,Local,NICKI BRAMMER,25NW01,0,0,0,2,False,True,0.0,0.012415349887133182,0,,1.0,,,,,,,,,,,NICKI BRAMMER | MARY THOMAS,
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 3,Local,MARY THOMAS,25NW01,0,0,0,2,False,True,0.0,0.012415349887133182,0,,1.0,,,,,,,,,,,NICKI BRAMMER | MARY THOMAS,
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 3,Local,NICKI BRAMMER,25NW05,0,0,0,5,False,True,0.0,0.012415349887133182,0,,1.0,,,,,,,,,,,NICKI BRAMMER | MARY THOMAS,
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 3,Local,MARY THOMAS,25NW05,0,0,0,5,False,True,0.0,0.012415349887133182,0,,1.0,,,,,,,,,,,NICKI BRAMMER | MARY THOMAS,
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 3,Local,NICKI BRAMMER,25NW12,0,0,0,23,False,True,0.0,0.012415349887133182,0,,1.0,,,,,,,,,,,NICKI BRAMMER | MARY THOMAS,
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 3,Local,MARY THOMAS,25NW12,0,0,0,23,False,True,0.0,0.012415349887133182,0,,1.0,,,,,,,,,,,NICKI BRAMMER | MARY THOMAS,
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,JASON HART,25LE23,184,344,344,970,False,False,0.354639175257732,0.5711060948081265,321,0.573208722741433,1.0,0.48928096582913605,0.9331395348837209,23.0,0.06686046511627906,184.0,137.0,47.0,0.14641744548286603,0.573208722741433,0.42679127725856697,JASON HART,MINDY QUIST
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,MINDY QUIST,25LE23,137,344,344,970,False,False,0.354639175257732,0.5711060948081265,321,0.42679127725856697,2.0,0.48928096582913605,0.9331395348837209,23.0,0.06686046511627906,184.0,137.0,47.0,0.14641744548286603,0.573208722741433,0.42679127725856697,JASON HART,MINDY QUIST
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,JASON HART,25LE24,27,54,54,401,False,False,0.13466334164588528,0.05191873589164785,54,0.5,1.0,0.5,1.0,0.0,0.0,27.0,27.0,0.0,0.0,0.5,0.5,JASON HART | MINDY QUIST,
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,MINDY QUIST,25LE24,27,54,54,401,False,False,0.13466334164588528,0.05191873589164785,54,0.5,1.0,0.5,1.0,0.0,0.0,27.0,27.0,0.0,0.0,0.5,0.5,JASON HART | MINDY QUIST,
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,JASON HART,25LE33,196,364,364,943,False,False,0.3860021208907741,0.654627539503386,341,0.5747800586510264,1.0,0.4888158856562981,0.9368131868131868,23.0,0.06318681318681318,196.0,145.0,51.0,0.1495601173020528,0.5747800586510264,0.4252199413489736,JASON HART,MINDY QUIST
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,MINDY QUIST,25LE33,145,364,364,943,False,False,0.3860021208907741,0.654627539503386,341,0.4252199413489736,2.0,0.4888158856562981,0.9368131868131868,23.0,0.06318681318681318,196.0,145.0,51.0,0.1495601173020528,0.5747800586510264,0.4252199413489736,JASON HART,MINDY QUIST
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,MINDY QUIST,25LE39,116,224,224,657,False,False,0.3409436834094368,0.5282167042889391,210,0.5523809523809524,1.0,0.49451247165532874,0.9375,14.0,0.0625,116.0,94.0,22.0,0.10476190476190476,0.5523809523809524,0.44761904761904764,MINDY QUIST,JASON HART
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,JASON HART,25LE39,94,224,224,657,False,False,0.3409436834094368,0.5282167042889391,210,0.44761904761904764,2.0,0.49451247165532874,0.9375,14.0,0.0625,116.0,94.0,22.0,0.10476190476190476,0.5523809523809524,0.44761904761904764,MINDY QUIST,JASON HART
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,JASON HART,25LE40,274,436,436,1119,False,False,0.3896336014298481,0.6613995485327314,421,0.6508313539192399,1.0,0.4544998053497781,0.9655963302752294,15.0,0.034403669724770644,274.0,147.0,127.0,0.3016627078384798,0.6508313539192399,0.3491686460807601,JASON HART,MINDY QUIST
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,MINDY QUIST,25LE40,147,436,436,1119,False,False,0.3896336014298481,0.6613995485327314,421,0.3491686460807601,2.0,0.4544998053497781,0.9655963302752294,15.0,0.034403669724770644,274.0,147.0,127.0,0.3016627078384798,0.6508313539192399,0.3491686460807601,JASON HART,MINDY QUIST
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,JASON HART,25LE42,131,253,253,572,False,False,0.4423076923076923,0.8115124153498872,233,0.5622317596566524,1.0,0.49225441618007326,0.9209486166007905,20.0,0.07905138339920949,131.0,102.0,29.0,0.12446351931330472,0.5622317596566524,0.43776824034334766,JASON HART,MINDY QUIST
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,MINDY QUIST,25LE42,102,253,253,572,False,False,0.4423076923076923,0.8115124153498872,233,0.43776824034334766,2.0,0.49225441618007326,0.9209486166007905,20.0,0.07905138339920949,131.0,102.0,29.0,0.12446351931330472,0.5622317596566524,0.43776824034334766,JASON HART,MINDY QUIST
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,MINDY QUIST,25LE43,173,338,338,775,False,False,0.43612903225806454,0.7900677200902935,323,0.5356037151702786,1.0,0.49746475093214737,0.9556213017751479,15.0,0.04437869822485207,173.0,150.0,23.0,0.07120743034055728,0.5356037151702786,0.46439628482972134,MINDY QUIST,JASON HART
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,JASON HART,25LE43,150,338,338,775,False,False,0.43612903225806454,0.7900677200902935,323,0.46439628482972134,2.0,0.49746475093214737,0.9556213017751479,15.0,0.04437869822485207,173.0,150.0,23.0,0.07120743034055728,0.5356037151702786,0.46439628482972134,MINDY QUIST,JASON HART
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,JASON HART,25LE44,16,33,33,102,False,False,0.3235294117647059,0.47404063205417607,29,0.5517241379310345,1.0,0.4946492271105827,0.8787878787878788,4.0,0.12121212121212122,16.0,13.0,3.0,0.10344827586206896,0.5517241379310345,0.4482758620689655,JASON HART,MINDY QUIST
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,MINDY QUIST,25LE44,13,33,33,102,False,False,0.3235294117647059,0.47404063205417607,29,0.4482758620689655,2.0,0.4946492271105827,0.8787878787878788,4.0,0.12121212121212122,16.0,13.0,3.0,0.10344827586206896,0.5517241379310345,0.4482758620689655,JASON HART,MINDY QUIST
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,JASON HART,25LE45,114,206,206,1313,False,False,0.1568926123381569,0.07900677200902935,199,0.5728643216080402,1.0,0.4893815812732001,0.9660194174757282,7.0,0.03398058252427184,114.0,85.0,29.0,0.1457286432160804,0.5728643216080402,0.4271356783919598,JASON HART,MINDY QUIST
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,MINDY QUIST,25LE45,85,206,206,1313,False,False,0.1568926123381569,0.07900677200902935,199,0.4271356783919598,2.0,0.4893815812732001,0.9660194174757282,7.0,0.03398058252427184,114.0,85.0,29.0,0.1457286432160804,0.5728643216080402,0.4271356783919598,JASON HART,MINDY QUIST
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,JASON HART,25LE48,109,173,173,1071,False,False,0.161531279178338,0.08126410835214447,172,0.6337209302325582,1.0,0.46423742563547865,0.9942196531791907,1.0,0.005780346820809248,109.0,63.0,46.0,0.26744186046511625,0.6337209302325582,0.36627906976744184,JASON HART,MINDY QUIST
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,MINDY QUIST,25LE48,63,173,173,1071,False,False,0.161531279178338,0.08126410835214447,172,0.36627906976744184,2.0,0.46423742563547865,0.9942196531791907,1.0,0.005780346820809248,109.0,63.0,46.0,0.26744186046511625,0.6337209302325582,0.36627906976744184,JASON HART,MINDY QUIST
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,JASON HART,25LE49,36,53,53,324,False,False,0.16358024691358025,0.08577878103837472,51,0.7058823529411765,1.0,0.4152249134948096,0.9622641509433962,2.0,0.03773584905660377,36.0,15.0,21.0,0.4117647058823529,0.7058823529411765,0.29411764705882354,JASON HART,MINDY QUIST
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,MINDY QUIST,25LE49,15,53,53,324,False,False,0.16358024691358025,0.08577878103837472,51,0.29411764705882354,2.0,0.4152249134948096,0.9622641509433962,2.0,0.03773584905660377,36.0,15.0,21.0,0.4117647058823529,0.7058823529411765,0.29411764705882354,JASON HART,MINDY QUIST
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,JASON HART,25LE50,58,105,105,949,False,False,0.11064278187565858,0.03837471783295711,99,0.5858585858585859,1.0,0.4852566064687277,0.9428571428571428,6.0,0.05714285714285714,58.0,41.0,17.0,0.1717171717171717,0.5858585858585859,0.41414141414141414,JASON HART,MINDY QUIST
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,MINDY QUIST,25LE50,41,105,105,949,False,False,0.11064278187565858,0.03837471783295711,99,0.41414141414141414,2.0,0.4852566064687277,0.9428571428571428,6.0,0.05714285714285714,58.0,41.0,17.0,0.1717171717171717,0.5858585858585859,0.41414141414141414,JASON HART,MINDY QUIST
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,MINDY QUIST,25LE51,201,357,357,789,False,False,0.4524714828897338,0.8284424379232506,337,0.5964391691394659,1.0,0.48139897331137893,0.9439775910364145,20.0,0.056022408963585436,201.0,136.0,65.0,0.19287833827893175,0.5964391691394659,0.4035608308605341,MINDY QUIST,JASON HART
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,JASON HART,25LE51,136,357,357,789,False,False,0.4524714828897338,0.8284424379232506,337,0.4035608308605341,2.0,0.48139897331137893,0.9439775910364145,20.0,0.056022408963585436,201.0,136.0,65.0,0.19287833827893175,0.5964391691394659,0.4035608308605341,MINDY QUIST,JASON HART
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,MINDY QUIST,25LE52,196,407,407,922,False,False,0.44143167028199565,0.8058690744920993,381,0.5144356955380578,1.0,0.49958322138866496,0.9361179361179361,26.0,0.06388206388206388,196.0,185.0,11.0,0.028871391076115485,0.5144356955380578,0.48556430446194226,MINDY QUIST,JASON HART
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,JASON HART,25LE52,185,407,407,922,False,False,0.44143167028199565,0.8058690744920993,381,0.48556430446194226,2.0,0.49958322138866496,0.9361179361179361,26.0,0.06388206388206388,196.0,185.0,11.0,0.028871391076115485,0.5144356955380578,0.48556430446194226,MINDY QUIST,JASON HART
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,MINDY QUIST,25LE53,239,308,308,751,False,False,0.41011984021304926,0.7313769751693002,302,0.7913907284768212,1.0,0.3301828867154948,0.9805194805194806,6.0,0.01948051948051948,239.0,63.0,176.0,0.5827814569536424,0.7913907284768212,0.20860927152317882,MINDY QUIST,JASON HART
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,JASON HART,25LE53,63,308,308,751,False,False,0.41011984021304926,0.7313769751693002,302,0.20860927152317882,2.0,0.3301828867154948,0.9805194805194806,6.0,0.01948051948051948,239.0,63.0,176.0,0.5827814569536424,0.7913907284768212,0.20860927152317882,MINDY QUIST,JASON HART
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,MINDY QUIST,25LE55,145,272,272,797,False,False,0.34127979924717694,0.5327313769751693,263,0.5513307984790875,1.0,0.4947302982549986,0.9669117647058824,9.0,0.03308823529411765,145.0,118.0,27.0,0.10266159695817491,0.5513307984790875,0.44866920152091255,MINDY QUIST,JASON HART
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,JASON HART,25LE55,118,272,272,797,False,False,0.34127979924717694,0.5327313769751693,263,0.44866920152091255,2.0,0.4947302982549986,0.9669117647058824,9.0,0.03308823529411765,145.0,118.0,27.0,0.10266159695817491,0.5513307984790875,0.44866920152091255,MINDY QUIST,JASON HART
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,JASON HART,25LE56,222,365,365,1014,False,False,0.3599605522682446,0.5891647855530474,349,0.6361031518624641,1.0,0.46295186410620603,0.9561643835616438,16.0,0.043835616438356165,222.0,127.0,95.0,0.2722063037249284,0.6361031518624641,0.3638968481375358,JASON HART,MINDY QUIST
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,MINDY QUIST,25LE56,127,365,365,1014,False,False,0.3599605522682446,0.5891647855530474,349,0.3638968481375358,2.0,0.46295186410620603,0.9561643835616438,16.0,0.043835616438356165,222.0,127.0,95.0,0.2722063037249284,0.6361031518624641,0.3638968481375358,JASON HART,MINDY QUIST
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,JASON HART,25NW10,0,7,7,10,False,False,0.7,1.0,0,,1.0,,0.0,7.0,1.0,,,,,,,JASON HART | MINDY QUIST,
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,MINDY QUIST,25NW10,0,7,7,10,False,False,0.7,1.0,0,,1.0,,0.0,7.0,1.0,,,,,,,JASON HART | MINDY QUIST,
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,JASON HART,25NW24,0,3,3,12,False,False,0.25,0.24492099322799096,0,,1.0,,0.0,3.0,1.0,,,,,,,JASON HART | MINDY QUIST,
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 5,Local,MINDY QUIST,25NW24,0,3,3,12,False,False,0.25,0.24492099322799096,0,,1.0,,0.0,3.0,1.0,,,,,,,JASON HART | MINDY QUIST,
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 6,Local,JEANNE-MARIE BURROWS,25AF17,76,148,148,786,False,False,0.18829516539440203,0.11738148984198646,139,0.5467625899280576,1.0,0.4956265203664406,0.9391891891891891,9.0,0.060810810810810814,76.0,63.0,13.0,0.09352517985611511,0.5467625899280576,0.45323741007194246,JEANNE-MARIE BURROWS,TYLER D. BAHR
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 6,Local,TYLER D. BAHR,25AF17,63,148,148,786,False,False,0.18829516539440203,0.11738148984198646,139,0.45323741007194246,2.0,0.4956265203664406,0.9391891891891891,9.0,0.060810810810810814,76.0,63.0,13.0,0.09352517985611511,0.5467625899280576,0.45323741007194246,JEANNE-MARIE BURROWS,TYLER D. BAHR
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 6,Local,TYLER D. BAHR,25AF18,38,81,81,672,False,False,0.12053571428571429,0.04288939051918736,75,0.5066666666666667,1.0,0.499911111111111,0.9259259259259259,6.0,0.07407407407407407,38.0,37.0,1.0,0.013333333333333334,0.5066666666666667,0.49333333333333335,TYLER D. BAHR,JEANNE-MARIE BURROWS
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 6,Local,JEANNE-MARIE BURROWS,25AF18,37,81,81,672,False,False,0.12053571428571429,0.04288939051918736,75,0.49333333333333335,2.0,0.499911111111111,0.9259259259259259,6.0,0.07407407407407407,38.0,37.0,1.0,0.013333333333333334,0.5066666666666667,0.49333333333333335,TYLER D. BAHR,JEANNE-MARIE BURROWS
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 6,Local,JEANNE-MARIE BURROWS,25AF19,120,242,242,729,False,False,0.3319615912208505,0.49887133182844245,230,0.5217391304347826,1.0,0.499054820415879,0.9504132231404959,12.0,0.049586776859504134,120.0,110.0,10.0,0.043478260869565216,0.5217391304347826,0.4782608695652174,JEANNE-MARIE BURROWS,TYLER D. BAHR
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 6,Local,TYLER D. BAHR,25AF19,110,242,242,729,False,False,0.3319615912208505,0.49887133182844245,230,0.4782608695652174,2.0,0.499054820415879,0.9504132231404959,12.0,0.049586776859504134,120.0,110.0,10.0,0.043478260869565216,0.5217391304347826,0.4782608695652174,JEANNE-MARIE BURROWS,TYLER D. BAHR
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 6,Local,JEANNE-MARIE BURROWS,25AF20,19,36,36,143,False,False,0.2517482517482518,0.24830699774266365,36,0.5277777777777778,1.0,0.4984567901234568,1.0,0.0,0.0,19.0,17.0,2.0,0.05555555555555555,0.5277777777777778,0.4722222222222222,JEANNE-MARIE BURROWS,TYLER D. BAHR
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 6,Local,TYLER D. BAHR,25AF20,17,36,36,143,False,False,0.2517482517482518,0.24830699774266365,36,0.4722222222222222,2.0,0.4984567901234568,1.0,0.0,0.0,19.0,17.0,2.0,0.05555555555555555,0.5277777777777778,0.4722222222222222,JEANNE-MARIE BURROWS,TYLER D. BAHR
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 6,Local,TYLER D. BAHR,25AF21,101,206,206,951,False,False,0.21661409043112514,0.16478555304740405,192,0.5260416666666666,1.0,0.4986436631944444,0.9320388349514563,14.0,0.06796116504854369,101.0,91.0,10.0,0.052083333333333336,0.5260416666666666,0.4739583333333333,TYLER D. BAHR,JEANNE-MARIE BURROWS
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 6,Local,JEANNE-MARIE BURROWS,25AF21,91,206,206,951,False,False,0.21661409043112514,0.16478555304740405,192,0.4739583333333333,2.0,0.4986436631944444,0.9320388349514563,14.0,0.06796116504854369,101.0,91.0,10.0,0.052083333333333336,0.5260416666666666,0.4739583333333333,TYLER D. BAHR,JEANNE-MARIE BURROWS
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 6,Local,TYLER D. BAHR,25AF22,104,206,206,1057,False,False,0.19489120151371808,0.13318284424379231,197,0.5279187817258884,1.0,0.49844108325388436,0.9563106796116505,9.0,0.043689320388349516,104.0,93.0,11.0,0.05583756345177665,0.5279187817258884,0.4720812182741117,TYLER D. BAHR,JEANNE-MARIE BURROWS
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 6,Local,JEANNE-MARIE BURROWS,25AF22,93,206,206,1057,False,False,0.19489120151371808,0.13318284424379231,197,0.4720812182741117,2.0,0.49844108325388436,0.9563106796116505,9.0,0.043689320388349516,104.0,93.0,11.0,0.05583756345177665,0.5279187817258884,0.4720812182741117,TYLER D. BAHR,JEANNE-MARIE BURROWS
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 6,Local,TYLER D. BAHR,25AF23,57,110,110,1081,False,False,0.10175763182238667,0.03611738148984198,107,0.5327102803738317,1.0,0.4978600751157307,0.9727272727272728,3.0,0.02727272727272727,57.0,50.0,7.0,0.06542056074766354,0.5327102803738317,0.4672897196261682,TYLER D. BAHR,JEANNE-MARIE BURROWS
2025-11-04,2025 Utah Municipal General Election,Utah County,School Board Aspen Peaks 6,Local,JEANNE-MARIE BURROWS,25AF23,50,110,110,1081,False,False,0.10175763182238667,0.03611738148984198,107,0.4672897196261682,2.0,0.4978600751157307,0.9727272727272728,3.0,0.02727272727272727,57.0,50.0,7.0,0.06542056074766354,0.5327102803738317,0.4672897196261682,TYLER D. BAHR,JEANNE-MARIE BURROWS
